1-Wire/iButton Part Number: DS1921G-F5,,
1-Wire/iButton Registration Number: 4700000032DD3721,,
Is Mission Active?  true,,
Mission Start:  Mon Apr 04 12:02:00 PDT 2016,,
Sample Rate:  Every 240 minute(s),,
Number of Mission Samples:  2286,,
Total Samples:  8496,,
Roll Over Enabled?  true,,
Roll Over Occurred?  Roll over has occurred,,
Active Alarms:  None fired,,
Next Clock Alarm At:  Disabled,,
High Temperature Alarm:  85 ¥Ë_C,,
Low Temperature Alarm:  -40 ¥Ë_C,,
,,
Date/Time,Unit,Value
5/14/16 4:02,C,15.5
5/14/16 8:02,C,21
5/14/16 12:02,C,39.5
5/14/16 16:02,C,37
5/14/16 20:02,C,17.5
5/15/16 0:02,C,13.5
5/15/16 4:02,C,12
5/15/16 8:02,C,19.5
5/15/16 12:02,C,33
5/15/16 16:02,C,29
5/15/16 20:02,C,14
5/16/16 0:02,C,10.5
5/16/16 4:02,C,8.5
5/16/16 8:02,C,20
5/16/16 12:02,C,36
5/16/16 16:02,C,36
5/16/16 20:02,C,17.5
5/17/16 0:02,C,12.5
5/17/16 4:02,C,9.5
5/17/16 8:02,C,20.5
5/17/16 12:02,C,29.5
5/17/16 16:02,C,25
5/17/16 20:02,C,13
5/18/16 0:02,C,9.5
5/18/16 4:02,C,9.5
5/18/16 8:02,C,18
5/18/16 12:02,C,35.5
5/18/16 16:02,C,33.5
5/18/16 20:02,C,19.5
5/19/16 0:02,C,13.5
5/19/16 4:02,C,9.5
5/19/16 8:02,C,23
5/19/16 12:02,C,40.5
5/19/16 16:02,C,34.5
5/19/16 20:02,C,18.5
5/20/16 0:02,C,14.5
5/20/16 4:02,C,12
5/20/16 8:02,C,14.5
5/20/16 12:02,C,32.5
5/20/16 16:02,C,28.5
5/20/16 20:02,C,11.5
5/21/16 0:02,C,7
5/21/16 4:02,C,5.5
5/21/16 8:02,C,13
5/21/16 12:02,C,29.5
5/21/16 16:02,C,28.5
5/21/16 20:02,C,10.5
5/22/16 0:02,C,6.5
5/22/16 4:02,C,5
5/22/16 8:02,C,16
5/22/16 12:02,C,33
5/22/16 16:02,C,31.5
5/22/16 20:02,C,15
5/23/16 0:02,C,10
5/23/16 4:02,C,5.5
5/23/16 8:02,C,17
5/23/16 12:02,C,36
5/23/16 16:02,C,32.5
5/23/16 20:02,C,13.5
5/24/16 0:02,C,9
5/24/16 4:02,C,6.5
5/24/16 8:02,C,14
5/24/16 12:02,C,32.5
5/24/16 16:02,C,29
5/24/16 20:02,C,13.5
5/25/16 0:02,C,7.5
5/25/16 4:02,C,5.5
5/25/16 8:02,C,13.5
5/25/16 12:02,C,33
5/25/16 16:02,C,28
5/25/16 20:02,C,12.5
5/26/16 0:02,C,9
5/26/16 4:02,C,8
5/26/16 8:02,C,19
5/26/16 12:02,C,35
5/26/16 16:02,C,30
5/26/16 20:02,C,16.5
5/27/16 0:02,C,12.5
5/27/16 4:02,C,8.5
5/27/16 8:02,C,20.5
5/27/16 12:02,C,37
5/27/16 16:02,C,31.5
5/27/16 20:02,C,19
5/28/16 0:02,C,12
5/28/16 4:02,C,8.5
5/28/16 8:02,C,21
